,coursecode,date,shift,roomno,day,rollno,coursename
7356,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE02,Probability Theory and Ordinary Differential Equations
7357,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE03,Probability Theory and Ordinary Differential Equations
7358,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE04,Probability Theory and Ordinary Differential Equations
7359,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE05,Probability Theory and Ordinary Differential Equations
7360,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE06,Probability Theory and Ordinary Differential Equations
7361,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE07,Probability Theory and Ordinary Differential Equations
7362,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE08,Probability Theory and Ordinary Differential Equations
7363,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE09,Probability Theory and Ordinary Differential Equations
7364,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE10,Probability Theory and Ordinary Differential Equations
7365,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE11,Probability Theory and Ordinary Differential Equations
7366,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE12,Probability Theory and Ordinary Differential Equations
7367,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE13,Probability Theory and Ordinary Differential Equations
7368,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE14,Probability Theory and Ordinary Differential Equations
7369,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE15,Probability Theory and Ordinary Differential Equations
7370,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE16,Probability Theory and Ordinary Differential Equations
7371,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE17,Probability Theory and Ordinary Differential Equations
7372,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE18,Probability Theory and Ordinary Differential Equations
7373,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE19,Probability Theory and Ordinary Differential Equations
7374,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE20,Probability Theory and Ordinary Differential Equations
7375,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE21,Probability Theory and Ordinary Differential Equations
7376,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE22,Probability Theory and Ordinary Differential Equations
7377,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE23,Probability Theory and Ordinary Differential Equations
7378,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE24,Probability Theory and Ordinary Differential Equations
7379,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE25,Probability Theory and Ordinary Differential Equations
7380,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE26,Probability Theory and Ordinary Differential Equations
7381,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE27,Probability Theory and Ordinary Differential Equations
7382,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE28,Probability Theory and Ordinary Differential Equations
7383,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE29,Probability Theory and Ordinary Differential Equations
7384,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE30,Probability Theory and Ordinary Differential Equations
7385,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE31,Probability Theory and Ordinary Differential Equations
7386,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE32,Probability Theory and Ordinary Differential Equations
7387,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE33,Probability Theory and Ordinary Differential Equations
7388,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE34,Probability Theory and Ordinary Differential Equations
7389,MA1201,4-5-2026,MORNING,CC-1,Monday,2501EE35,Probability Theory and Ordinary Differential Equations
7390,MA1201,4-5-2026,MORNING,CC-1,Monday,2401ME79 ,Probability Theory and Ordinary Differential Equations
7391,MA1201,4-5-2026,MORNING,502,Monday,2503CS02,Probability Theory and Ordinary Differential Equations
7392,MA1201,4-5-2026,MORNING,502,Monday,2503CS03,Probability Theory and Ordinary Differential Equations
7393,MA1201,4-5-2026,MORNING,502,Monday,2503CS04,Probability Theory and Ordinary Differential Equations
7394,MA1201,4-5-2026,MORNING,502,Monday,2503CS05,Probability Theory and Ordinary Differential Equations
7395,MA1201,4-5-2026,MORNING,502,Monday,2503CT01,Probability Theory and Ordinary Differential Equations
7396,MA1201,4-5-2026,MORNING,502,Monday,2503CT02,Probability Theory and Ordinary Differential Equations
7397,MA1201,4-5-2026,MORNING,502,Monday,2503CT03,Probability Theory and Ordinary Differential Equations
7398,MA1201,4-5-2026,MORNING,502,Monday,2503EC01,Probability Theory and Ordinary Differential Equations
7399,MA1201,4-5-2026,MORNING,502,Monday,2503EC02,Probability Theory and Ordinary Differential Equations
7400,MA1201,4-5-2026,MORNING,502,Monday,2503EC03,Probability Theory and Ordinary Differential Equations
7401,MA1201,4-5-2026,MORNING,502,Monday,2503EC04,Probability Theory and Ordinary Differential Equations
7402,MA1201,4-5-2026,MORNING,502,Monday,2503EE01,Probability Theory and Ordinary Differential Equations
7403,MA1201,4-5-2026,MORNING,502,Monday,2503EE02,Probability Theory and Ordinary Differential Equations
7404,MA1201,4-5-2026,MORNING,502,Monday,2503EE03,Probability Theory and Ordinary Differential Equations
7405,MA1201,4-5-2026,MORNING,502,Monday,2503EE04,Probability Theory and Ordinary Differential Equations
7406,MA1201,4-5-2026,MORNING,502,Monday,2503EE05,Probability Theory and Ordinary Differential Equations
7407,MA1201,4-5-2026,MORNING,502,Monday,2503EE06,Probability Theory and Ordinary Differential Equations
7408,MA1201,4-5-2026,MORNING,502,Monday,2503ES01,Probability Theory and Ordinary Differential Equations
7409,MA1201,4-5-2026,MORNING,502,Monday,2503ES02,Probability Theory and Ordinary Differential Equations
7410,MA1201,4-5-2026,MORNING,502,Monday,2503ES03,Probability Theory and Ordinary Differential Equations
7411,MA1201,4-5-2026,MORNING,502,Monday,2503ES04,Probability Theory and Ordinary Differential Equations
7412,MA1201,4-5-2026,MORNING,502,Monday,2503ES05,Probability Theory and Ordinary Differential Equations
7413,MA1201,4-5-2026,MORNING,502,Monday,2503MC01,Probability Theory and Ordinary Differential Equations
7414,MA1201,4-5-2026,MORNING,502,Monday,2503MC02,Probability Theory and Ordinary Differential Equations
7415,MA1201,4-5-2026,MORNING,502,Monday,2503MC03,Probability Theory and Ordinary Differential Equations
7416,MA1201,4-5-2026,MORNING,502,Monday,2503MC04,Probability Theory and Ordinary Differential Equations
7417,MA1201,4-5-2026,MORNING,502,Monday,2503MC05,Probability Theory and Ordinary Differential Equations
7418,MA1201,4-5-2026,MORNING,502,Monday,2503ME01,Probability Theory and Ordinary Differential Equations
7419,MA1201,4-5-2026,MORNING,502,Monday,2503ME02,Probability Theory and Ordinary Differential Equations
7420,MA1201,4-5-2026,MORNING,502,Monday,2503ME03,Probability Theory and Ordinary Differential Equations
7421,MA1201,4-5-2026,MORNING,502,Monday,2503ME04,Probability Theory and Ordinary Differential Equations
7422,MA1201,4-5-2026,MORNING,502,Monday,2503ME05,Probability Theory and Ordinary Differential Equations
7423,MA1201,4-5-2026,MORNING,502,Monday,2503ME06,Probability Theory and Ordinary Differential Equations
7424,MA1201,4-5-2026,MORNING,502,Monday,2503ME07,Probability Theory and Ordinary Differential Equations
7425,MA1201,4-5-2026,MORNING,502,Monday,2503ME08,Probability Theory and Ordinary Differential Equations
7426,MA1201,4-5-2026,MORNING,502,Monday,2503ME09,Probability Theory and Ordinary Differential Equations
7427,MA1201,4-5-2026,MORNING,502,Monday,2503ME10,Probability Theory and Ordinary Differential Equations
7428,MA1201,4-5-2026,MORNING,502,Monday,2503ME11,Probability Theory and Ordinary Differential Equations
7429,MA1201,4-5-2026,MORNING,502,Monday,2503ME12,Probability Theory and Ordinary Differential Equations
7430,MA1201,4-5-2026,MORNING,502,Monday,2503ME13,Probability Theory and Ordinary Differential Equations
7431,MA1201,4-5-2026,MORNING,502,Monday,2503ME14,Probability Theory and Ordinary Differential Equations
7432,MA1201,4-5-2026,MORNING,502,Monday,2503ME15,Probability Theory and Ordinary Differential Equations
7433,MA1201,4-5-2026,MORNING,502,Monday,2503MM01,Probability Theory and Ordinary Differential Equations
7434,MA1201,4-5-2026,MORNING,502,Monday,2503MM02,Probability Theory and Ordinary Differential Equations
7435,MA1201,4-5-2026,MORNING,502,Monday,2503MM03,Probability Theory and Ordinary Differential Equations
7436,MA1201,4-5-2026,MORNING,502,Monday,2503MM04,Probability Theory and Ordinary Differential Equations
7437,MA1201,4-5-2026,MORNING,502,Monday,2503PH01,Probability Theory and Ordinary Differential Equations
7438,MA1201,4-5-2026,MORNING,502,Monday,2503PH02,Probability Theory and Ordinary Differential Equations
7439,MA1201,4-5-2026,MORNING,502,Monday,2503PH03,Probability Theory and Ordinary Differential Equations
7440,MA1201,4-5-2026,MORNING,502,Monday,2503PH04,Probability Theory and Ordinary Differential Equations
7441,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE36,Probability Theory and Ordinary Differential Equations
7442,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE37,Probability Theory and Ordinary Differential Equations
7443,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE38,Probability Theory and Ordinary Differential Equations
7444,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE39,Probability Theory and Ordinary Differential Equations
7445,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE40,Probability Theory and Ordinary Differential Equations
7446,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE41,Probability Theory and Ordinary Differential Equations
7447,MA1201,4-5-2026,MORNING,LT001,Monday,2501EE42,Probability Theory and Ordinary Differential Equations
